tf,K94,L1,L12,L13,L14,L16,L20,L24,L25,L26,L27,L3,L30,L33,L4,L5,L6,L8,L9
BCL6,1.2461432038123226,-1.5038426687958668,-0.7393682147142662,-0.11310600763050202,-0.5540174749896978,1.5212781242865785,-0.3984432862009386,1.8569169541078763,2.1018439950552392,1.1380103408019635,1.3294990038875771,-0.31072173695414923,0.04850316332078732,1.3809378508661316,-1.0680937053704909,-1.5146712263726196,-2.853650118460132,-0.9914541925204419,-0.39502824906874284
BHLHE22,0.2957341417438573,-1.204991569938679,-1.521747179874454,-1.5342621951575575,-0.5170450148625568,0.7150098716273716,0.15711619872028412,1.9249313945446662,0.6198207518432484,2.1023560225045497,-0.2229869548185517,1.6564896692939062,-1.7966367681450304,2.7702692720472606,-1.4201314206370734,-0.6490771644463307,-0.3388913964710097,0.9219499249179562,-1.7803618011620932
BHLHE40,-1.734196010319397,-0.40333454539325014,-0.8414017257728507,-1.519176319098236,-0.3990930767922061,0.7286407695401698,0.37616714239875,1.5175794462215568,0.3470067212065658,0.6585800844054326,0.19334273460211307,1.0646343352306795,-2.0495504804376607,2.226623013849055,-0.5638786164623822,-0.15907249449063424,1.0659904238795057,0.12669773943486715,-0.9840046176892623
CEBPA,-0.42128327733255994,1.5588111847550177,2.0531691570655988,3.214049223806054,-2.272083507381072,-0.3832851146342092,4.209919829385243,1.1356239608671763,-1.7197497852212873,0.7751357253436425,0.026233965066228937,-2.933738380339206,-1.442203593731145,1.1024049911599847,-1.245547425688769,-2.9146154679312333,2.123810879906407,-1.3086649191202393,-3.3000496989703976
CEBPB,1.4952430081204497,0.8967449567909441,-0.3231557739493968,-0.7100732947774184,-0.8441070965535634,-0.8944945944231619,0.6260052781160699,-1.6686106067562227,-0.17530777557195992,0.31445731279438516,-1.3982896791980552,1.154997441077056,-0.7207248251789015,-0.2112228155113124,-0.377166697719621,0.6007125177283609,2.269954598842984,1.4402757380365068,-2.0735978165971405
CEBPG,-1.090545395639332,1.8201027876416873,2.103263159274589,2.137091790503435,-1.9975090627777221,-2.7971969499460316,1.8320096524112868,-2.2022319186107007,-3.3742878323690477,-4.3764530844769585,-2.740372709524379,2.361126325958129,-0.9195856755180875,-1.4527330333421193,3.399366800012836,2.56317173529674,2.203768352226538,1.4189222906337353,-2.8245378421142924
CLOCK,1.589761128990645,-0.7079256361634911,-0.031417209025160764,1.8425679206889591,0.5959040783639625,0.3351099022765147,0.025924247546704127,-0.32401142502380903,-1.178631034137702,-1.3273801008381465,-1.1337572861732736,-1.019542054641338,0.9753997170090325,-0.16119568884486918,-0.30627449293885595,-0.732703093182655,0.10324581876929445,0.5212207289184048,1.3101677998436712
CREB1,0.12058073664161745,5.354043580689665e-4,0.833135262981217,0.4815331287436914,-0.5789030814926285,1.137145586310932,1.052713717196809,1.0655897455726802,0.07080707325934771,0.4983020857323262,0.8741497510297469,-9.013241842503403e-4,-0.8542662905961762,0.8304069244038152,-0.42130121204708226,0.8923655208741837,-0.9752959023502153,-2.44123978449151,-1.7207849667090866
CREB3,-0.3026034457921352,0.6538395722454282,-1.9579692206194321,-1.8992994990490515,0.350571761452008,0.5042985533803342,-0.43370463034010415,-0.3677490236324607,0.5067924277297348,0.4728583409253722,-1.022369453551593,1.925299888576479,0.5421878873283483,-0.36652964155893347,-0.8853159158374639,0.40777207618410194,-0.3285872632246951,0.6352459023942968,0.6140721641167177
CREB3L1,-1.3081673479849065,0.16458347060655776,1.436403053888481,1.2333110362935729,-0.009313786797381327,-0.21364759487766502,0.7025165931837282,-1.0672892582726188,-1.003530671455868,-0.8569213184630035,0.46885183829733557,-0.8450307917860035,0.22697548609588347,-1.2592905242644916,0.7005681372236467,-0.3754551413233269,0.020016043587105455,0.22032243340778884,0.5905006984046463
CREM,-0.8866251322598662,1.7638062095397675,-1.3916684412299185,-1.496137962109768,-0.9214245454454093,-0.5448860242613085,0.39693194392724696,-1.804499803555311,1.3032993825313341,-1.8252979159703497,1.0447857397210485,1.7831970482913406,-0.5983987974030058,-1.4939044551589897,0.01597668253918378,0.38329450960547595,1.114481740053813,0.8926639027185037,-0.19937405130451752
CTCF,-0.8194187810105799,-1.268120882578718,0.6762218059592061,0.8444796695125465,0.7826442952702102,0.09005025329908835,-1.085941015781837,-0.3386269272938052,-0.39188895686526165,0.3065128135410434,0.039495314785727154,-0.3140680896927931,0.658320626551301,1.1797046524230654,0.2103147862159438,-1.0159491098994606,0.08491577789907728,0.5835260807530555,0.6607463934394824
CTCFL,-1.1566377703391166,0.34202897735670523,1.9950227829707095,1.7525425845453135,-0.3614625130370184,-0.24216686430566092,-0.4279770724035772,-1.661970972273231,-1.783373705228319,-2.4882547731937947,-1.528205531924967,0.8659611233550586,-0.3805552095368384,-1.3348393701599028,1.9083393319509385,1.6749675133279158,1.1150393806823207,0.1931522828686844,-0.22123270503092732
CUX1,-0.198748077066312,-0.7563807437096657,-0.2609600367862926,0.050652195740226134,-0.01978849229428287,-0.22650030298848978,0.6311126746627536,0.42693623529337593,-0.684615095092783,0.5501558593837018,-0.3859984808807744,0.17552543519999947,-0.32747900638109545,0.3188638451961982,1.113473236265507,-0.5416424701106779,1.126737010184725,-0.1653691156642615,-0.17188731045245176
DUX4,0.513383843444577,-0.9387164111681017,1.8693160472982047,2.2299544276490715,-1.9455395831897062,-1.291972742298871,0.9854102354705392,-0.915297753152192,-0.3517131290360055,-0.8137828227845267,-0.7346608304887796,0.7484955223747144,-1.0453868244949316,-0.6187698367688154,1.0639189150796344,1.541889586139181,0.3634124402770022,-0.1307985703894019,-0.8175766538170023
E2F1,-0.8861709911039503,1.2295076610432742,-1.10843188832433,0.09795699872234655,0.8201258463044384,0.3221833947579546,-0.7143511837759365,1.5604611369962202,-0.26984958880257265,0.9372053189107846,-0.9401359050044732,-2.2667840838320035,-0.43416780916989417,1.2328375030162921,0.1835126719069465,-2.3694044246272794,-0.7182169655160843,1.073190401014201,0.598898137632286
E2F4,-0.11475081145191494,0.1537570141556192,0.6169504770957268,0.054014929971619045,-1.0786936659944057,-0.03178531478375745,-0.2485870948673124,-0.45638707439908105,0.5382306142208958,-0.7440400018230559,0.060689980363966306,1.0814540508747668,-1.0120939386112295,-0.3345167415449717,-0.7595528242757593,0.5628168432017796,0.886573937362036,1.843522555476913,-1.0460119256485407
E2F6,0.7225260468508078,-0.4733932149903176,-0.9274897096060422,-1.025246351266769,2.08847259568435,1.46211055203757,-0.21781176079114203,1.9806362311821541,0.8395829536343264,2.8121088058606496,1.1195842045410942,-1.6954644360584719,-0.08907119912071025,1.5535482276531543,-1.907940760611641,-1.7671972050990497,-2.170996894950123,-0.15704857299167171,0.3555250689556991
E2F7,-1.1341204757081242,1.9514112454002919,-0.6021510061270072,-0.41372141445328703,-0.11610342014338665,1.3814467435797542,-1.7012712962492815,-1.489848711160335,0.40647743355547267,-1.1132725647996378,0.8468932765552009,0.3129091841703012,0.35698139791615985,-0.6258267215598535,-1.5246401462170587,0.32775593685352417,0.9690326749737654,0.47056420239547647,-0.28427202076534275
EBF1,0.12117009737977673,0.18875625989401917,-0.053229033038230136,1.215684196549909,0.45407145389802067,-1.7613397739530945,-0.5310771944856848,0.531753695181545,-1.6910888364231969,-0.662102918573176,-0.7311183630592286,-0.6041851995671333,-0.07522695540021536,-0.11924188921934911,1.5602327993148055,0.806397486697661,1.7062343561067894,0.6143092814201871,0.24206731492177386
EGR1,0.3373803144191944,0.0033514081271479954,0.9911203042389858,1.5891381927650694,-0.4804100878150343,-0.8430033598878441,0.556056158590361,-0.6997866134790944,-1.892891101681813,-1.7478148402116547,-1.3773993993937053,1.3335886600123583,-0.40444578709728723,-0.04288393362292877,1.4242118059061648,0.0871926390249426,1.5519814626973978,0.6591872192298832,-1.404732552671366
ELF1,-1.4388840943335637,1.0384885469630922,-0.5402822357884379,-0.015376019461018306,-0.06255797991883083,-1.3539232924748776,-0.9539799092160174,-0.3294747053589637,-1.2261945839887631,-0.2723950730075596,-0.8266978052471043,-0.14993843346398003,-0.011739485517940733,-0.2502578653439105,0.6059572664442903,0.4261585475589917,2.4211344823074343,1.7717123993291453,0.14846385510906687
ELF3,-0.8746110356692407,0.08730414827589487,0.6891632930360401,0.5215628956353564,-0.7006861481342194,-0.34348376887808757,0.49544362308858186,-0.4008286037935462,-0.5581925079751706,-0.5494881780539485,-0.39474494350747846,0.24158102859202948,-0.5010876702526139,0.39657706620490607,1.2762798793417087,0.8460493195981824,1.3398100742316301,-0.819532780849946,-1.3628178660775074
ELK1,-0.8705387045958707,2.5452360934325937,-0.7297995706328791,2.393602929892017,-0.21826782470006048,-2.259331956621413,0.17236388331745822,-2.3359857293312825,-0.5531958435070067,-1.8666672343936392,-1.6391673475132238,-1.0261804623329265,0.10513626172750934,-2.7690824775058775,1.962472553360894,1.1840019937301298,1.6911501776998363,0.6009714703029799,0.5051103667435808
EOMES,0.9784213226218685,0.3779305695402616,-0.47762390530868204,-0.28885266969772233,2.2550566577336,-1.1878370932917508,-1.3285931720904305,-0.8467427948890707,-0.9516532214134098,1.0240729417181766,0.587687500435347,-1.2376365730103283,1.8998594893279421,-0.9448671928303394,-1.017294334531601,0.09154609093134042,1.1380678761276848,-0.6804494407241786,2.578715252551501
ESR1,-1.3052150109237313,-0.5770493555644237,0.23824662464517563,2.3085219190372537,-1.566891881044199,-0.19742186126810565,0.5374262010230648,-1.579412679881641,0.8230069684214898,-0.4755412516326253,0.5060752220210157,0.7359595023077065,0.2421799214900519,-1.4959175113481393,2.8205968764833753,1.2798761804747312,0.3383977408742307,-2.0674572544069214,-1.3954110637603794
ESRRA,1.7956685737661011,-1.6825903067244943,-0.7366580540094817,-0.522905641842495,0.18155975676718825,0.7487896766129309,-0.46382726856730533,0.7752312281428911,0.4318859737020542,0.31574923399515786,-0.2598131699459415,-0.3290168907785844,2.2211839741203505,-0.8506105315372898,0.2844827528629499,0.6438784140722812,-2.6091923872720075,-2.096390210929845,2.005198232824737
ETS1,1.564155570594942,-0.6815784328222919,-0.029527131339337216,-0.05372592826374639,0.9243385636742706,-0.9864409831072661,0.9611295513634692,-0.7672781886962412,-1.0791616978711176,-0.12050242105981052,-0.2571398039727312,0.24266074557607448,0.8509646078391703,-0.30549204670959473,-0.1928018484838186,-0.3509912096648339,0.6604757066945446,0.41890782260088544,1.0364254182182109
ETV1,1.1931554544412515,0.23220916149562448,-0.9568303490938792,-0.12141137114153512,1.949527766591974,-0.3285431708149167,-0.7087932945446267,2.091044614069294,-1.5655277848594276,0.18487930349808987,0.08229452827999942,-2.192224274055354,1.580692857480176,1.2134879278257535,-0.21737988322625654,-0.939627365619122,-0.021240248301452908,-0.052726514697100886,0.651851394459724
FOS,1.6196696353967919,0.034754763728059954,-0.7377230424361543,-1.4523700730246614,0.3368960636929803,-0.5272036489340086,-0.8517935624615574,-0.3617978007212737,0.3983660685111459,0.7913187647018362,0.16404811174270356,-0.642239495097643,0.3157415115762906,-0.15929576599788936,0.2515843144228651,0.3655943625152774,-0.30127420015465306,0.4932387111025765,0.16721155299860643
FOXJ2,-1.1638674081980789,-0.8389335871978739,-1.052254380374555,-0.024791033715846737,0.5360706251623615,-1.1413501082790125,-0.8123380930681623,-0.5709094374881062,1.089894556398817,0.30399050897393115,0.20392687289580408,0.15931923609197784,0.7002461698343333,-0.46287878939594285,-0.3155692591135786,0.4760403670482383,1.3358640685637286,1.0501242862104583,0.47986520349263534
FOXK2,-0.707381606657983,1.7255648255675184,0.4854599908734029,1.0965535063591103,-0.42951912451666446,-1.596915556657968,-0.35841762432384644,-1.3347030474972312,-0.8742221103648391,-2.0780717986821697,-0.6939008322877488,0.9672440571604832,0.3503460150565927,-1.6735526929023121,0.7916387936628357,0.7891547371515882,0.704528709714595,0.554650272334419,0.17110504042709698
FOXO1,2.4341379916342016,-1.3467143424884551,0.1574228390168979,1.4622395575119642,-1.0043294104110827,-0.407209663161298,-0.609525811172438,0.41765785242316955,1.9554154884730914,1.2702778880895675,1.043837620231518,-1.510091029764185,0.10442255559530281,0.57610625434235,-1.1657428846750464,-1.7178679121461375,-0.2664327033756762,-0.02804754547129958,-0.08468811974145793
FOXO3,0.10125137454604416,-0.3166564902386635,0.7179605709149399,2.5689181951816518,-1.2840390788931961,-1.3719374630834973,2.0158107089416717,-0.7137438438448069,-0.16553884842241448,-0.5014252276185527,-0.7839852358759931,-0.41442054738946754,0.23238344440436232,-1.0329031327092861,-0.4200959377624279,-0.23372058381590458,0.07081185986735772,1.1538718362441538,-1.0668208420223777
FOXP1,0.1513698726155893,1.421342009710296,-1.7581154881029801,-1.1451510137007967,0.9524726453514172,1.9181165823293782,-0.7290841144325803,0.4779755618595166,1.5732164871821688,1.3509825016247923,1.1434821804750057,-0.4622036125494581,1.9871172720164536,0.18742801860995656,-2.56179576610892,-0.7911246103710298,-3.036624935096959,-1.6882907289856244,0.7910104014346373
FOXP2,0.540223863095253,0.33406537988339485,-1.5764809464267966,-0.9721962287202952,0.6271661813429273,0.2378721739977858,-1.0733806499001621,1.12318039527526,0.7980867401072888,0.8771870649580288,1.019864798072251,-0.2809766009132136,0.7387349920562667,0.9384669283761058,-1.176517246460061,-1.6250610042520637,-1.636418901376181,-0.4246695060506132,1.1067004599552333
GABPA,-0.3460834455912484,0.20118883511937308,0.5650260962852659,0.998876448314252,0.27705649170830554,-0.8644769527230728,-0.8852739017639715,-0.4074201700848001,-1.8788461415427615,-1.5977819696207607,0.12463351847736223,-0.5641316701160611,0.6420941226759527,-1.017470371060356,0.2711697976086788,0.6012068536525802,1.5271539989433747,1.113635855310257,0.39331808944300645
GATA2,-0.11194075835786925,-0.541242592556848,-0.3175476684588632,0.01794568009891597,0.3059104848367249,-0.5372693633349284,-0.2218589149462338,1.095984990584748,1.3815927099446261,1.1161394133245004,1.977642881640947,-0.9023391299824892,0.2213134041970498,0.9228797314730277,0.0638034632719588,-0.39864122020115844,-0.6400169638992904,-0.31749339840498536,-0.9792089000593563
GATA3,-0.29608716375345273,-0.9153199542911905,0.9594459015050708,0.9688858668291458,0.07261776370821614,-1.3425260345611283,0.5076617935096026,0.17881606005936052,-0.0860859339565064,-0.10691041353815532,0.8826089684780873,0.5852008283578674,-0.975797535373003,0.4936581133714539,0.6850496245492647,0.30533420165385877,-0.9139508512531302,-1.0673271962831485,-0.7457808546747229
GATA6,-0.6576748015892635,-1.595114815075865,1.136488523037294,1.30127975734389,0.28787013382688464,-0.132672514612921,0.6327471821876353,-0.3039530377651261,-0.931293901991862,0.19964222065396076,-0.3527926005734297,-0.6722326667896159,-0.20152217283680326,-0.30973150118795184,0.2744636106628988,-0.19492573950094547,1.2779090110191416,0.17908440414076257,-0.15959554017917804
GRHL2,0.141550670995748,0.14969316198408358,1.117033244342023,-0.003818380384980128,-1.5014867567324408,-1.214654552569227,0.773555995140278,-0.27818408382633897,-0.039982566149419745,-0.5761595816213613,-1.856331390868814,1.4192380152424124,-0.6692044856989455,-0.6703344622717857,1.5671196889403118,1.4380869684065747,0.6281312291211297,-0.6001650399905462,-0.5576815192865596
HBP1,-0.41373545348314916,-0.19513178269373382,1.8620262741318978,0.6884066221631179,-0.5820047552690556,-0.05454331479074196,0.9106426951125686,0.6819789528293221,-0.7824966181724416,-0.2733631163173645,-1.643856289952659,1.4599750635196973,-1.9685921145649223,1.099140856231358,1.7052117658535304,1.5272292759456672,-1.024820314852588,-1.559105671570197,-1.6409515185737733
HIF1A,-1.8761994078794593,3.916677169935909,-0.45010275803842104,2.3273269071144336,-2.756456602634132,-0.7628830646154561,2.3100347458332466,-3.0510695585252545,-1.7399619816352483,-2.4427184834294398,-3.459509841848038,0.9713671617602925,-3.1561268425132694,-3.109621839551703,0.48087382231113607,1.6360903996667937,2.42013514218249,4.281911149591896,-3.5253777465905247
HMBOX1,0.27852367007798473,0.05882201907237919,-1.707712105971485,-1.0959865044238446,1.90054270531181,1.331666100110816,-1.0346676013557279,1.6004562928501656,1.777930741059203,0.25608809230835905,2.453021644666829,-0.2943216379869169,1.4628484219743871,1.7493669330087487,-1.6330665010600312,-1.6106733206165826,-2.6943826765212124,-1.8285062810841672,0.8804775756069029
HNF1A,0.05662881088165783,-0.0687536865881826,-0.2833637822495099,1.1729322570067038,-0.8514472885295897,0.6817170176819373,1.03497937585486,0.32008936427062584,0.27039237235219044,0.5773539607471649,0.5338561947814667,-0.915746167726179,-0.5984373308115065,1.3766825594509329,-2.27192234734448,-1.5465310031173833,1.5913793476583031,1.3992461167396237,-2.7939952024003896
HNF1B,1.120338798106067,0.07686867108539246,-0.3171155211657498,-0.21480598370127563,0.5266738724858661,-0.4606920429840916,-0.7094159447714903,1.5526542326917447,1.090744436224356,0.7172290050388226,0.16689884296498642,-1.5085851694523151,0.023679041363427415,0.45511281114485297,-1.6575674562405942,-0.7725209991876745,-1.1272758677234072,-0.22926210744253459,0.9896943242033001
HNF4A,0.4455068375026434,1.1706771779109157,0.9681560253405295,2.3237481008915024,-0.4001778142732284,-0.8151403967266977,2.459212587816456,0.7985227196063024,-1.7493236159652699,1.8605765392808662,0.2647490573448469,-2.3988555308158146,-1.4568049019534857,1.9639387365292678,-3.122482561063151,-2.159911202140652,1.4597338540062048,-0.1423596128601961,-2.254294589340965
HNF4G,-0.6370025808517654,1.7838440356333627,0.8528648283477908,1.7358725894158964,-0.43077481958994285,-1.5532149957641979,2.1135995758642565,0.2983681617330225,-0.21369112835652643,-0.05932107605564595,-0.4417182397494459,-0.240434968336333,-0.8347045948123485,-0.5192433760940769,1.5605471474676105,0.5461077995982169,-0.39177017023097316,-4.010201016594461,-0.5376488738116416
HOXB13,-0.21721404392984037,-0.9550577574821174,0.7920180058257038,1.0397598379821402,1.417068802836476,-0.5003674047402618,0.2240858503576162,-0.903474578572917,-0.6601020635003962,-0.5456874303385121,0.21423535425235715,-1.2009012454510353,0.49127251581413633,-0.7773446930382069,0.4894867838916182,0.08817829519658463,1.3460984548269408,-0.8978822679156562,0.5692259838541501
HSF1,-2.7994140974198127,3.250621103207389,0.6045834014392472,0.207434693751157,-1.5884730959098392,-1.251089441310572,0.8231065706867904,-1.9819617815037036,0.5494779386872877,-1.701866336926143,-0.7163552622831912,2.370096909401887,-2.2805865460360826,-2.060503971592686,1.493675238438251,0.8948933255540222,0.9144201565810041,0.3214563174595614,-1.3929508813267375
IKZF1,-1.8734269969319428,0.8303168931508859,0.5036840201812748,1.1875077708329014,-1.3295405913985818,-0.5726259467744389,-0.5201258449625461,-0.41677159641752654,-0.8137154512689211,-1.3768589399704996,0.2817410341645459,1.4752484475548342,-1.844248904127807,-0.995669415504419,1.3827825551018884,0.8351635711360049,1.815205856554087,0.021579410650770806,-0.6891158767916473
IRF2,-1.5287952541299277,0.4539885491430023,2.2669806466762017,2.0294957598308394,-1.5759132457198475,-2.293434299512737,-0.41781343109042285,-0.19055153778637085,-1.558619106996678,-1.490443393872593,-1.09218411215536,-0.39218664749459875,-1.696083953278272,0.05644405190761816,1.4407532227149746,1.4042314810459164,2.020646548912712,0.7158074733762921,-0.3273032864762194
IRF3,-0.35070411105596044,0.8142076388576853,0.5625750706733262,0.5807521759675833,-0.6369570073299731,0.1679914620650238,-0.4719169099938017,0.3296216359816671,1.1033452078147543,1.3382675981921635,2.660876035020801,-0.8003217924175107,-1.2426923306283268,0.5014227794114594,0.7891267400387574,0.28888370395304735,-0.6350862184096107,-1.6845567899324683,-0.938025512736596
IRF4,-1.9385171621704858,1.30795423167058,2.177121550037705,1.7932358831702928,-2.7055824164366893,-1.033126041242668,1.1999981284855445,-1.5710539223488935,-0.9134594046327557,-1.7592867450923464,-1.7744813996168278,0.35337587570350854,-2.096891594890413,-1.6664328453617367,1.1928389490443243,1.3127573417437501,3.09862027075999,2.492183728301742,-1.4220549548611068
JUN,-0.3054317365667622,1.8200481723704862,-0.6022731509543447,-0.425355055004755,0.5485168584876744,-0.6405024238308606,0.37708505894762867,-1.8418232792024236,-1.3604097833631665,-1.536129830315475,-0.3723618236055027,0.1749524320381229,-0.133798130944417,0.02225506387180968,0.4856316648216172,0.2896512862534894,1.0364554745693193,0.791160295935825,-0.41851142021462273
JUNB,0.5010633938362561,1.5610838938575593,0.48107124309592264,1.4643988388951878,-0.30361929958686434,-0.9308255401944617,-0.2152374825884533,-2.594981131520299,-1.133268515672212,-2.4096803485471603,-2.0718950577961617,-0.20026414889997313,-0.04560139393991069,-1.6915904432103657,2.298596327716822,0.9590094601454359,1.5609978630693606,0.16706921084831344,0.1030218288283594
KLF1,-0.6004015604362398,0.3726178669089549,0.9073441246325656,1.422365079910575,1.5573068969845518,-1.1602222667536501,-2.09197741961539,-0.5098369814377196,-1.1113828171848932,-0.7364255235445695,0.46963072048245114,-0.5894318098916521,1.9513491191485868,-0.5550315103775101,0.1450787549222068,-0.650021837271766,0.546961748941108,-0.6824333181177306,1.8967858740380017
KLF13,1.0092019602834983,0.43109951536675856,-1.8363211496542058,-0.732206833474973,0.2787260609719631,-0.889969093740173,0.6766650566100523,0.4931963354735658,-0.43595909446644476,0.4589815242354193,-1.6436864272309442,0.7816663179990253,-0.8835322058971776,0.3826144872213558,-1.4401487190268272,0.2055789981830286,1.5804775480960258,2.016033254901256,-1.5871051030598868
KLF5,0.744772309382977,0.16122882821347093,1.270283568251202,0.4895290286205727,-0.26791508968411004,-0.7542973232077571,0.5674059628748717,-1.2043927764437654,-1.1153964769837892,-2.5592541503489072,-2.056454974547311,1.1880444446874887,1.4689467848576598,-2.477220959115729,1.682172407521664,0.8218817525781378,0.6665292188994296,-1.0763410075434028,0.4049335774423094
KLF6,0.8910195686997753,-0.02852136838865871,-0.7697327954477112,-0.36459962754555414,1.6454306833138446,0.981865085979357,-0.4306109335996588,-1.910279694708958,-0.05603685528009039,-0.7057010343218802,-0.2701948885261825,-1.1927219951899581,1.8313560412489394,-2.0461858751496598,-0.0068606889262050365,-0.10203349257041382,0.17421841065848898,0.5239530752224212,1.0008989822796488
