tf,GSM4023557,GSM4023558,GSM4023559,GSM4023560,GSM4023561,GSM4023562,GSM4023569,GSM4023570,GSM4023571,GSM4023572,GSM4023573,GSM4023574
BCL11A,-0.571644443017951,2.4695553378089596,0.4924905398444439,2.956771263331568,-0.6748345157267311,-1.2292666477329977,0.9584323467077385,-0.4764995205194797,-0.7477565625421605,1.4758135650093833,-1.7892612997930355,-1.2049649951557688
BCL3,-0.4435842527846303,0.8186038391623957,-1.908976047868106,0.7477587909846354,-0.942687539896566,-1.6211590752397615,0.4990382027084625,2.035480471837372,1.805580937991879,3.296529264899533,-0.19934485051198508,-1.8833334807765727
BCL6,0.06398087450382237,0.9931107925600224,0.3031574085225281,-1.4886883551430317,0.5718243621150941,0.8710144837655696,-1.8995858005896895,0.7998763345337373,0.8575401472019352,-1.5539096464625783,-0.2657785101694522,1.1939829899502812
BHLHE22,1.202054852132419,0.6025151501044325,0.15128845164539936,-2.412425968039528,-0.024808031313144702,1.0709310927414415,-0.5969478382778005,0.5447256187999867,-1.1585966347011674,-2.98157197059641,1.3469519973548523,1.6905805534142564
BHLHE40,1.3370364248905122,0.6672598810077988,2.843014106758016,-0.3646868400642629,0.25099250232082065,-0.13617797683814103,-1.2293260777705033,-0.6675462505021682,-0.3949152640169009,-1.4808571427746713,-0.4462696663357852,-0.08091468306238668
CDX2,0.8053417473595168,1.869653788254435,1.5912547345982295,-0.18192695360747738,-0.06451425930245287,-0.9826368437431292,0.04004437114757907,-0.17595470341443775,1.0722144212656286,-0.6260599191536804,0.6365437725318732,-2.311185864831163
CEBPA,2.7374302237414088,1.2901750058939085,2.22451587982002,4.226776190200097,0.9313802031372501,-1.7192497363344188,0.9173079670396461,-0.15441803211711735,-1.3588244785341446,0.7496111444322499,-2.632973047654999,-4.561608271605723
CEBPB,3.025110619675101,2.105131665846166,2.047708175179107,3.7264119985493394,-1.3490751416385094,-1.9355724795894709,2.0005754219478447,1.2709268203686317,-0.009477592533447168,0.19536446194248497,-2.7834925202589496,-3.5864848155860947
CEBPD,2.8166055963474355,1.2090586459716568,0.8157713237222534,1.446030138482468,-1.6833800572850242,-1.490869027975648,1.7798938509103714,1.2856475221715298,0.6339649534108142,-0.09997079227589215,-1.7136052485271807,-1.9958307061425251
CEBPG,-1.620685497847275,-0.9291886766272252,-0.6295406704921765,1.7766224174616267,-0.9327274581210491,0.7196661483763169,-0.7773513020367555,-0.005448121788079662,-1.8101527187788506,1.3540017480782365,0.7746847459200032,0.5011768833240721
CLOCK,1.5202520391258443,-0.12045529634300285,-0.7254619194578515,0.1745214167473078,-2.6854289971429455,-0.6085521396460636,2.66270052399074,2.506875858233753,0.16488186890750556,-0.4257950802067886,-2.20032806304636,0.5471302868525589
CREB1,3.0504380737056422,2.8080609011632665,2.862644533217271,2.99647473497504,-0.946475467110849,-3.157580420239311,2.4585103278658345,1.0967262329118832,-0.1545432461892388,-0.46344218276616594,-3.7811755600745056,-3.2681210092521886
CREB3,-0.25552521049109406,0.10295374894809392,0.27996715220352425,-0.6346692373914229,-2.075320845014744,0.1605979755213917,-0.8426534776195627,0.6298729949606418,2.4251412012250695,2.1879106062816387,0.1270612614817475,-0.7015509694915236
CREB3L1,-0.8696071806585951,-0.38372332833432193,-0.19581474196577472,0.6913328589757182,-1.8615233750660434,-0.8510552055810127,-0.29104817543161904,0.5500364890745628,0.5790141386000263,0.9935779075987082,0.6819776209396021,0.57903969905194
CREM,0.4201302252010725,-1.0989391890347773,-1.760825968347236,-0.3772263999072738,-1.3625536907964715,0.45147888861242297,0.04709067152267556,-0.14471092595237667,-1.4102181763214514,0.5232342244054881,0.9691219888919868,1.4620881590972232
CTCF,-1.288806931213837,-0.6436409945678586,-0.5605886484783317,0.9359216897498569,2.702075610695967,1.5681010881996211,-1.3107944886759428,-1.7209482770460034,-1.4218800480317382,-0.5066509054660734,1.0376262112420804,-0.04127411448182822
CTCFL,-1.611806590610828,-1.4191177220845115,-1.6625778501496227,0.10036937044558346,0.6192591372531377,0.9438806108586594,-0.36824471649383345,-1.7413909980769597,-0.0026689584083510205,0.8449206280876227,1.5597841544527726,1.4849959895798248
CUX1,-1.0808750958323312,-1.2048443428216291,-1.591253163262656,-0.7877901104145084,-0.17807595415551974,-0.17489259712709102,0.4300799218431936,0.4612255496186717,-0.39123263344589626,-1.1427770440301845,0.911089217544416,2.356379939424374
DNMT3B,-1.4411311493408168,-1.3494513299671664,-0.9077374594576827,-0.49223872966079174,1.7677989977993334,0.04822622940969388,-0.7988664351567092,-1.3029381183824635,-0.7850132438297333,-1.0972970215214088,2.13304162653492,1.4303606628137637
DUX4,0.23515279692281751,0.1605753903175331,0.1992549164602036,0.1245935590829701,-0.3582383478016602,-1.0092278415947566,1.0386152157078468,0.952962430251637,-0.13066990709337123,0.32762615195356526,0.4697705110484509,0.05209579790296448
E2F1,1.2489751159492684,0.657582763016072,0.07487858750399495,1.8895837477722341,-1.7943879330939068,-3.322110639851595,1.3981543730754937,1.8516874736965818,1.022195723551413,5.007742588014167,-2.458862776709181,-2.070691646819218
E2F2,0.992586227852103,2.7567570362668854,1.0744472747556453,4.382561385896326,-1.7465273879353764,-5.059484273536129,1.5106732116016277,1.0544394358719855,2.083718283952599,6.053935644953839,-3.946738710818973,-3.6357429180408722
E2F3,1.133947766321409,2.2364853801218083,0.634865588469706,2.686844467584715,-1.046800891704113,-3.548108189280515,1.4303054017774428,1.1500540499438694,1.4449016685370877,2.964493515281283,-3.4947441123575143,-2.2079899033170634
E2F4,1.9309369878123546,2.365766985934734,1.0666455879569883,-2.2596890095355575,-3.798624091877987,-4.3670583584779825,2.5649482021163394,4.518526534681355,5.397983416412429,6.779664392384497,-2.4674965998991283,-3.3834736661031792
E2F5,-1.1770857889920403,-0.11619896326527544,0.22650805291942802,-1.0690953451522174,-0.6080629510687895,0.6476022539556281,0.642571260829075,1.4255603670984285,0.7136539670198082,1.4815553266878416,-0.7787365726427735,-0.4952323268496836
E2F6,1.7775903123003938,0.5898665236130127,2.698035159172637,0.26049000928726446,0.4777506835019328,-0.22464098883628592,-0.32686710192792295,0.09597058630387081,0.041201320377757734,-0.8717974972447957,-1.172381909786056,-1.2007322154026672
E2F7,-0.9554999238660117,-0.3220401856585338,-0.1975498864761003,0.10161560183712957,-1.7059279234550488,-0.5857185245226856,1.7936765186826584,1.1505403400532355,2.6075909165160738,2.7277940660707087,-1.4610391744324442,-0.7817967754619636
EBF1,-0.3231389263914243,-2.2537070895247653,-2.8834854489763355,2.153593412839591,-0.3010266237523391,-2.2102852433262847,1.8347909797616118,0.668660419731286,-0.0789965437054443,4.043634811746407,1.7857125156428597,-1.9165079253868595
EGR1,1.5811811033122194,0.7281681241664544,0.08958183308249613,1.4890797235290594,-1.3714355395346616,-1.9177830880936617,2.669661160836252,0.4834708302024193,1.0181262578847723,1.9122384484071886,-2.0674190264254877,-1.7724687502637209
EHF,-1.336385411932305,-0.6365859485334605,-0.04504831380839329,-1.8355358432007869,0.8055404060454792,0.435573422451286,0.11298334982639753,0.624186713326676,0.24478499865085454,-0.59014514789832,1.2610539386306265,1.3242759620891602
ELF1,-2.748654436671607,-1.266655716018366,-3.113908193295995,-1.7930773286451436,0.11963794289054547,2.5584661105043893,-1.9476166445606153,-0.4028599916412255,-1.6039526406730176,0.5003765689143327,2.0862989252164184,3.581712564866347
ELF3,-1.1629243767588122,-0.6278588032220503,0.8606600552722438,0.99489575892209,-0.19176991699282983,-1.9144175676693223,-0.8181460679752282,2.287989136563849,1.0497445032833295,2.8468490963813333,1.2590674455040611,-2.3806744953114722
ELF5,-0.5968651488826345,-2.1107683345310653,-1.468960980951796,-2.397266780638376,0.6604950664287197,0.961015864648363,-1.1129547942259506,1.2611433608111307,0.5441058542070994,1.0727596402183626,1.0308060338782707,0.5719150256508923
ELK1,-0.35829062046544213,-0.8076602210089692,-1.5153929878513945,1.6373977343899846,0.22543530412962218,-0.06783428739952296,1.0646746734235315,-0.253274510377587,0.4766119507556576,0.1438277255676887,-0.9172687758008184,-0.6558253618280703
ELK4,-0.23544654733979373,0.36514836866320804,-1.7554660637120072,0.09655445142622372,-1.0336054758446465,-0.9381117503905101,2.3013553253887267,1.6114430853655104,0.517337404477487,1.3806127678878826,-0.2160831508700024,-0.7966210223616279
EOMES,0.8384509596734897,1.2897640270123198,0.5707772620605045,2.779461467610178,-1.1180552447128775,-0.5243193126414444,-2.6302523319238587,-1.0330120116786918,-0.505527433546877,1.3618832791399018,-0.07807177951631011,-0.5544241786441522
EPAS1,2.6101964057122147,1.7012521984521114,0.1755881373461762,2.232824434973529,-0.5210177891828676,-2.992703805050608,2.526871781908527,-0.4044634923535124,1.8707522611947698,1.8326898407981427,-2.5671574933786,-1.8319332559511663
ERG,1.103374410280068,1.9219438835778977,3.429810554712846,4.181955054716398,-0.6332288882901433,-4.369035688737916,1.0181351581647888,0.4151442768959168,2.00610279696263,2.0463541899794007,-2.963167110713992,-3.5212800039362877
ESR1,1.372100230477608,-0.2975898976822624,-0.3206591923703218,3.632863997975264,0.39246233311520895,-1.950967012555896,0.4116019491013745,0.09990187668602593,-1.4792115633893221,1.9939186852317397,-0.2752042617055329,-1.4819165613837202
ESR2,-0.39406954471687944,1.2880337070584653,0.4894901776086482,1.480362568323872,0.020852243993239677,-1.1037780148174365,0.6344002947426308,1.2434694051088848,1.2969008428280357,0.16261769645193458,-2.1386384372149507,0.11032963531503481
ESRRA,-3.048522284328852,-1.4627689128982508,-2.869010706117845,-0.3695366792429373,3.2829613862821816,-0.09197777284915941,-1.2979550655426608,1.672779986167376,0.06471295823527246,0.8125267166093171,2.7475952758054976,-0.975887576752707
ETS1,3.2277784987382003,2.5926519398844556,1.17148908252243,3.291560056393131,-2.6728839355739313,-4.694784963996271,3.7050475282916016,3.7233706008801146,1.515849310350813,3.031633650764523,-3.852787817961637,-4.492128823513165
ETS2,2.7560757359380443,1.6798662481794089,1.3836401300659806,3.1922498913466217,-1.4707195330309542,-3.0463798428207456,3.2529630389802517,1.090650191494652,1.2068784019210546,1.085214065733809,-4.458645801015481,-2.2656472457476524
ETV1,-1.3308520867092963,-0.7187207528575331,-1.7238964492878288,0.15628016433928707,0.1080305954941565,-0.4246596209093222,0.8637912511894301,0.6436902998039773,-0.5405813898574653,1.9004646604553077,0.6475737429596304,-0.09425458073531294
ETV4,0.9705157293682599,0.5745662830581232,0.24444509802971576,2.1704017916854266,-0.46204088496341184,-2.5489898164228997,1.6369998557389556,0.8139367160695447,-0.31096321987659375,1.1233712819217117,-0.9807470212029683,-2.069951148883852
FLI1,0.13497212500574465,1.4010762465135613,1.1548245638750037,1.4400137430959776,0.552457267758078,-2.1729642800778635,1.676775060733741,1.0492976604596387,0.38013116763898,-0.19685463290520744,-1.4273613781554921,-1.0687400212398495
FOS,3.7108803937651396,1.7290514473278633,-0.8438566665567384,1.7160765758037682,-2.783632669597156,-2.3945366556364553,4.5234493182528475,2.0029464324315893,0.26983644715919114,0.5257999867209234,-3.6814477749302412,-1.3268052462710944
FOSL1,1.760192869863599,1.2548462513421057,1.3983690126547805,0.8295794204703185,-0.5926604623599535,-1.0673164193933764,1.7637482446452128,-0.03293951141817092,0.8020531525939545,-1.7197573938195312,-2.179947212969135,-1.4394725133522341
FOSL2,1.7108625693761779,0.0034289184229064533,-0.6791426850415826,0.41753975220615763,-0.6142132465068375,-0.34429286463931486,0.8586251007646648,-0.2187824974393338,1.4385860140296842,1.4751736636918054,-2.1120089088708873,-1.3059650184286784
FOXA1,1.1031825447664863,0.8407858526832771,0.4345483113305149,0.7441291199180649,0.8625652469838697,-0.8100701007823062,-0.7764195380384398,-0.7093904603186293,-0.7971339067083754,-0.7165754880304855,-1.2750886573430453,0.07047701415654524
FOXA2,1.8785153947156394,0.29935554487258126,0.8107675531401755,0.896010048904397,-0.5487927805910258,-0.7883321267545358,2.094161199409663,-0.40259664337676765,-0.8533050369899987,-0.932440632932387,-1.63829543548525,0.10940215557856249
FOXJ2,-0.43699166172195875,-0.32053424043715406,-0.5239153314876775,-0.45879951450143336,-0.7907749619086366,2.026044802541294,-2.6698137762311465,-1.376341903555569,-1.7712012527580099,-0.5688191463657056,1.6615334370202115,2.175854469471566
FOXK2,-1.8715315960193961,0.11170820084630063,-2.066827196782423,-2.5875306000339036,-1.2582628870959702,2.3252072538739377,-0.27615620765090226,1.0643608412315506,-0.20677373379255132,-0.8688933647888453,1.6772992578680588,1.8930256296341945
FOXL2,4.0781652605272125,3.309423531002434,1.8772035969152692,3.030362297925759,-1.1496500388439261,-1.9642408360926518,3.686262641612457,-1.3058570254141995,-0.7330332626327437,-0.19874384652321075,-3.8547526399931216,-3.761067198057843
FOXM1,0.19040563983852493,0.9009369711083902,2.025942493985376,2.3547994415098263,-0.6191905120666729,-2.1278922333265258,-0.39687217440777,1.990486615554027,0.7108589007414892,3.329106955980498,-2.6599262233118584,-1.466676580586253
FOXO1,1.026091384848128,1.7849638511041201,1.1787921603118063,1.4573386965628496,-0.7967233375351961,1.1477209619120825,-2.328714107784797,-1.9031098022417725,-2.245178154606022,-1.0344796176604314,-0.6543121432191833,1.6299063227506279
FOXO3,-0.3401670782068175,0.9684133885928624,1.7818415622037642,1.6815868941320635,-0.6926798871254308,2.017840411895698,-3.0969477040435582,-3.1860746368842423,-2.6648747877337384,0.32134329214042257,-0.700260720655145,2.1528662142361514
FOXO4,1.2562490100793486,1.421387361273609,1.87243548492928,1.3453774340403561,-0.7868316174670089,1.6390651404177226,-2.0852178184025933,-1.9265477810718787,-1.9752019708898736,-1.484482659293308,-2.6438317223692436,1.0851879772566482
FOXP1,1.8336197801924297,3.0907960424873333,0.9787999372823015,-0.797022815031119,3.028600266690223,-0.6074024877065285,2.287314031211061,0.3689438616998379,0.8268416749495451,-2.328068088726833,-1.8908753371456406,-3.879773206738041
FOXP2,2.129130494053795,0.3478160969001471,1.2809100622184673,-1.2478565930953798,0.13949800132995063,-0.5369960450816413,1.7994655749546946,1.0083199147634525,-0.4779501119049156,-1.1350905236561493,-0.23954485306598158,-1.625746586029881
GABPA,-2.097481164014132,-2.1514131035590194,-2.7360867460873033,-2.220683507896259,-0.8354785393314788,1.7219543200438192,-1.6219568753318376,0.7865822900046834,-0.1982771527834355,0.9914502472490204,3.0571705137860814,3.6114069926365815
GATA1,-0.09153607333225824,2.0465594434908034,0.07110601227006999,3.0691250707920403,-1.1659853644829605,-1.6969004453714536,0.218391426880421,1.0624420934220493,-0.4945354838593537,1.4876765947501849,-1.6555597197211749,-1.8805255480009273
GATA2,0.2217692958527593,-0.4375917902869097,-0.0844255524069528,1.4607801231581399,0.3649384447411017,-1.048719632160201,1.4607929975021228,0.7181690375448119,-0.8266309029938544,0.18176722928905428,-0.20621239929211865,-1.214278620449281
GATA3,0.8050508192102344,0.20203846422240632,-0.23401746959741895,0.30900223899530804,-0.4706586460133801,-0.8845379647145869,1.0252757703220172,1.5512216313203844,-0.9444112592565683,-0.9695721152927118,0.3852820270975604,-0.1012794869797232
GATA4,1.192309901650344,-0.04126618190666602,-0.6151294999230487,-0.4198548520051152,1.5264084112347587,-1.5400527478839403,2.62138051761492,0.5245027427366852,1.9334514997057848,0.19875530689122411,-0.8203286086455717,-0.9539666807393999
GATA6,-1.632980693113504,-1.2620637554691083,0.4130086834209088,1.1953255373765006,0.141600351229286,-0.8254734353753721,1.0113649983813682,-0.4941091339959616,0.6013096139273559,0.9188285687797721,1.206368991603902,-0.8957645982041404
GATAD1,-0.42069265402366424,-0.19395748394669254,0.4536609728987881,-0.5230719026654345,-0.004223639049128871,1.322374695333903,-0.6204240750181662,-3.0411609876143184,0.5528428190639413,-1.4574424532530972,-0.3476566930442764,2.008842202418419
GFI1B,-0.8984368364486031,-1.0609074029062682,-3.024999897734905,-1.292951891028944,0.7292335159303582,-0.23514830313536692,-0.06657876521827291,0.33067197626074585,-0.7347406809087927,-0.34684815465889063,2.5226088066681256,1.0067342250184288
GLI2,0.6182740823036398,0.8663875558051537,-0.40913096581966624,0.9346710217026274,-1.1228034756678584,-0.49742304489022787,0.042258990568900694,-0.589684071937258,0.7558659827412233,-0.6620531925139753,-1.4043416898451369,0.9248741476903438
GRHL2,-2.879613192490093,-1.9917141998025105,-1.6448131816202993,-0.12438167825428939,0.9158792910932017,0.17675577389510116,-1.64952297793195,-0.46406109431636694,-0.3504321960225571,2.000037341785077,4.015852227230145,0.48221021942794573
HBP1,1.0043154638581548,0.926720495989416,0.7540166549353439,-0.07463532897959191,0.6068899747811675,-2.170118659539056,1.856387305117447,2.193436763030848,2.09617880637707,0.22871602658754142,-1.2194942003583717,-3.4821648609941924
HHEX,1.1243205527313938,-0.9030261327297874,-0.2975661668605026,-2.4911833335177267,-0.4819981558203005,0.4729501305390992,1.7781709736980484,0.6469222837429462,0.3056411886836738,-0.5427337657550098,-0.03395507845139406,0.43334044338743144
HIF1A,2.884500589190659,3.930929647591757,2.3463755211242123,6.037225066012648,-0.6561263255256232,-6.361050112042389,1.6236802576717746,-0.27514319024600387,1.941404692892286,3.9274203712078273,-2.7178823125523435,-5.7427783311582665
HINFP,-0.4438800570656537,1.0184284175406824,-1.089878241747361,-1.772867813646598,-2.0777033659416775,-0.27496141027053134,0.09333422157634376,1.2269825601720923,1.451309685002352,1.4234182522585594,0.8428420185007435,0.2937367465060624
HMBOX1,1.43328690863157,0.664625346692084,0.8650163509927561,0.3414361434425243,1.2375427580935856,-2.5092823743443455,1.4416146504387088,1.6876952228606998,0.9436404739840991,-0.28780940511321856,-0.4299048456791166,-2.616470507066433
HNF1A,0.5587260964307077,0.9368803479665668,4.142312621086569,2.027042359583721,2.3672747593101513,-0.9186270445332756,-2.3781985290266845,-1.6670903440823348,-1.236969091789445,-0.3652594301649062,-0.07667034589822386,-2.357881497605483
HNF1B,-2.8443569773827933,0.037881641651810044,1.4201243964007884,1.228730755521528,0.3031370617792227,0.032715748505075415,-3.8438067124899344,0.1191266232130309,-0.6161316737632401,0.9849411902492814,0.955119639336598,0.6567479718507415
HNF4A,2.2216123891660544,-0.22201894731446678,1.8125580837858097,0.9642115974580898,3.9483281464408257,1.4951906309401162,-1.9402045371685428,-1.0373254436382113,-2.0649306621171135,-4.3843354229775136,-0.5943682045891863,-1.8832997507108544
HNF4G,0.5498926078493755,-2.723931308806484,-0.36115871397062554,1.609109511314637,4.038549012362874,-0.927509166992237,-3.052668518139541,-0.5043067419882168,-0.5883760867469263,-0.5986087742174997,1.9175866326727422,-1.7569778109722503
HOXA9,-0.164801397980345,-1.7587957988577863,-0.9545633523411667,1.1444553805448505,-0.6808893999512776,0.4904085653864378,0.2361460871359754,-1.2914811390586096,-1.0899177863143552,0.4190220928363504,-0.38261712411395377,1.7892232258209806
HOXB13,-1.012100266048145,-1.675359272553088,-1.0315093352886398,0.2675224490799723,-0.21052513151581673,-0.2735453448063672,-1.0784946263601425,-0.3886805896703986,-0.8256042170443564,2.285785005187371,0.989652204848719,1.4282856298315019
HSF1,-0.1642650260715609,-0.17421845921563345,-0.7313279304541197,-1.764083738308016,-0.1164058546904406,0.5580305244673451,-0.2330613343786174,0.858279142350978,-0.24375965114805104,-1.0905280716619608,0.6380341035549306,1.8278244097398482
IKZF1,-0.2713658763888732,-0.30638379521041903,-0.08627398050309781,2.1390477525803377,-3.117691933539864,-0.7853811492472443,0.867843987499271,0.9055859842695698,0.42164636824376533,2.147773785527878,-1.2582598218894374,-0.7122108258428288
IRF1,0.6964142340327428,2.67053485155442,0.5031263342157154,-0.27513817968055593,4.781349273280323,0.017528898424546798,-1.1149584747326056,1.028501537326895,0.2820035395042597,-1.0791213802357724,-3.133943287498649,-1.9605143579407995
IRF2,-1.7491132895498795,0.8540180955276767,1.6740676907945433,-1.6477737703631115,4.704216050910611,2.087117841297357,-4.2685482073667576,0.062122608757312264,-1.1447366986394856,-0.5887424566015899,-1.3672360725115404,-0.4902288071411851
IRF3,-0.5754616214867059,-1.5471004506177826,-3.165027174589519,-2.5192650141142052,4.678267209695688,-0.4236692547289,-0.2861346298266967,-0.9316865987106264,-0.7569483127964219,-1.2269036733029133,1.3341363056052447,2.9191894097374473
IRF4,-0.00932013286785943,-0.5693821049158713,-0.8465123270088722,1.154151246565181,-0.1998220228263359,-0.6713676832770004,0.6750476706123274,0.6056186962616764,0.3152894299876633,0.1486344863662246,-0.15246234175795742,-0.16177573245250923
IRF9,0.9999089238933397,1.231213035836665,2.073173686811905,0.3890461853311185,7.496946776310848,-0.727100228248009,-1.1027756049551283,-1.6232682561596288,-1.952753050345558,-2.1404395311843873,-2.5381521591339617,-1.8023723251568655
JUN,5.962853154863619,3.9678601981807042,1.6230873511001835,3.295367132011595,-1.7144618318125149,-4.609798258214561,5.354852676848315,1.4649043173774605,1.0147678575062977,2.1838126251390246,-4.716193507611852,-6.489859901265662
JUNB,-1.3021674261273115,-1.3927304876213067,-3.3343352427993453,-0.31514205197196704,-1.6551048891027784,1.345340640577723,0.14680721726304966,2.0035785240730806,-0.3444502904981321,0.5536422044543257,1.828453990514415,0.8231374280895103
JUND,3.6687149406458954,0.3005832328826153,-1.1577410198981684,-0.5068564980593456,-0.4566610296754532,-0.7648048461868002,2.701142474775208,2.0883531952433536,0.6760662017170277,-0.4791285809568646,-3.418135347003608,-1.5509788199394883
KDM5B,0.6613750461759283,-0.36796568793834683,-1.1885680323854906,-1.5357201664582607,-2.8258561607155688,0.4375370332029653,0.6212245884140115,1.2999170322601945,0.44234706511115085,1.8054421219872194,0.28283297629621135,0.7675078173791159
KLF1,-1.930344763167842,-1.5263864072817768,-1.7431677705744608,1.2404419183957502,1.311271549744336,0.452497957691521,-1.4115786100972092,-0.8766639116294168,-0.9178718155659077,0.09544622205039535,0.7284086194865264,1.735027390645064
KLF13,-0.31945463677732433,1.0169422783734807,2.2550908836041765,1.2830320467245582,-0.887001576990742,1.3381244463387296,-1.3244103640995915,-0.9211477241834412,0.27681232270422795,0.25075389295509076,-1.7610474313518003,-0.17661512498828327
KLF3,1.4002631488390813,0.1670828838244831,-0.10907113554123317,0.16333767690012724,-2.1596832604185536,0.5679645757472442,0.5743809818293519,-1.570768269877382,-1.7562151959853716,0.054027607979801544,0.29935349583398707,1.2220105429155497
KLF4,1.036312373369989,-0.5367687718849701,-0.9419058101382952,0.38205095742069795,0.44461040826845827,0.06678326055826359,-0.11109432049784443,-0.6870014530769114,-0.8925568356083774,-0.8665343810425469,1.3828942428490756,0.8864044212728837
KLF5,-2.4193950275850518,-3.7779848668161518,-3.22451609567111,-0.16082233815085026,3.9398836613315833,-0.3119214153323041,-2.407509648980672,-0.08871424843843118,-0.5113854939955075,0.8648804509629145,4.408021585592903,0.6008583734597397
KLF6,0.05156869791316308,-2.054172083026081,-4.283661155401408,-0.4474602420185899,0.7807799262274969,0.3152621135986701,0.6101851853377078,-0.005363274189926613,-0.7618909061094348,0.7657784747421155,2.4062752433337913,0.257019976033178
KLF9,-1.416548021027711,-2.465909957425282,-4.717794245979975,-0.05511503401370583,0.3963399620777803,-0.031410620396387395,1.8296626051511704,0.9245184375209716,-0.9052159737224749,1.2246620785802247,1.1318199988825877,0.9413541321866697
KMT2A,-1.290485896853907,-0.9774990223647724,-0.5565207652941987,-0.5814068050755209,-2.07175660980188,2.548045868085175,-1.5248737981596627,-1.839331070514493,-2.3649745778439613,0.3311248106747236,0.8201680113740274,4.746972332113055
